ids,date,domain
1693,Saturday,settings-win.data.microsoft.com
1693,Tuesday,www.google.com
1693,Thursday,microsoftonline.com
1693,Thursday,prod.ftl.netflix.com
1693,Saturday,netflix.com
1693,Monday,data.microsoft.com
1693,Wednesday,data.microsoft.com
1693,Wednesday,partner.netflix.net
1693,Tuesday,api-global.netflix.com
1693,Wednesday,data.microsoft.com
1693,Wednesday,google.com
1695,Friday,microsoft.com
1695,Monday,prod.ftl.netflix.com
1698,Monday,prod.ftl.netflix.com
1698,Friday,prod.ftl.netflix.com
1698,Monday,windowsupdate.com
1701,Wednesday,windowsupdate.com
1701,Friday,google.com
1701,Tuesday,ftl.netflix.com
1701,Saturday,www.google.com
1701,Wednesday,microsoft.com
1701,Friday,events.data.microsoft.com
1701,Sunday,data.microsoft.com
1701,Friday,www.google.com
1701,Monday,windowsupdate.com
1701,Thursday,windowsupdate.com
1701,Monday,partner.netflix.net
1701,Wednesday,api-global.netflix.com
1701,Wednesday,google.com
1701,Sunday,ctldl.windowsupdate.com
1701,Wednesday,netflix.com
1701,Wednesday,ftl.netflix.com
1701,Thursday,data.microsoft.com
1701,Thursday,api-global.netflix.com
1701,Tuesday,partner.netflix.net
1701,Friday,api-global.netflix.com
1701,Sunday,windowsupdate.com
1701,Wednesday,netflix.com
1701,Sunday,www.google.com
1701,Saturday,windowsupdate.com
1701,Sunday,www.google.com
1701,Saturday,ftl.netflix.com
1701,Tuesday,netflix.com
1701,Wednesday,api-global.netflix.com
1701,Wednesday,microsoftonline.com
1702,Monday,events.data.microsoft.com
1703,Thursday,prod.ftl.netflix.com
1704,Friday,microsoft.com
1704,Monday,data.microsoft.com
1704,Tuesday,www.google.com
1704,Monday,microsoftonline.com
1704,Thursday,ichnaea.netflix.com
1704,Friday,live.com
1704,Thursday,ctldl.windowsupdate.com
1704,Friday,api-global.netflix.com
1708,Sunday,partner.netflix.net
1708,Thursday,windowsupdate.com
1708,Wednesday,windowsupdate.com
1708,Monday,safebrowsing.googleapis.com
1709,Monday,api-global.netflix.com
1709,Friday,prod.ftl.netflix.com
1709,Saturday,windowsupdate.com
1709,Monday,prod.ftl.netflix.com
1709,Tuesday,google.com
1709,Friday,google.com
1709,Thursday,netflix.com
1710,Monday,prod.ftl.netflix.com
1710,Wednesday,ctldl.windowsupdate.com
1710,Monday,events.data.microsoft.com
1710,Friday,ftl.netflix.com
1710,Friday,prod.ftl.netflix.com
1710,Thursday,preapp.prod.partner.netflix.net
1710,Tuesday,api-global.netflix.com
1710,Saturday,data.microsoft.com
1711,Friday,prod.ftl.netflix.com
1711,Sunday,netflix.net
1711,Tuesday,ftl.netflix.com
1711,Wednesday,settings-win.data.microsoft.com
1711,Sunday,preapp.prod.partner.netflix.net
1711,Sunday,www.google.com
1712,Thursday,microsoft.com
1712,Monday,ichnaea.netflix.com
1712,Friday,netflix.com
1712,Friday,microsoft.com
1712,Wednesday,api-global.netflix.com
1712,Tuesday,prod.ftl.netflix.com
1712,Monday,safebrowsing.googleapis.com
1712,Thursday,prod.ftl.netflix.com
1712,Thursday,settings-win.data.microsoft.com
1712,Friday,netflix.com
1712,Sunday,safebrowsing.googleapis.com
1712,Saturday,windowsupdate.com
1712,Tuesday,prod.ftl.netflix.com
1712,Monday,www.google.com
1712,Monday,microsoft.com
1712,Saturday,google.com
1712,Monday,microsoft.com
1712,Tuesday,events.data.microsoft.com
1712,Tuesday,google.com
1712,Friday,netflix.com
1712,Sunday,google.com
1712,Monday,microsoft.com
1712,Wednesday,windowsupdate.com
1712,Saturday,ctldl.windowsupdate.com
1712,Monday,microsoft.com
1712,Saturday,microsoftonline.com
1712,Thursday,microsoftonline.com
1712,Wednesday,data.microsoft.com
1713,Monday,windowsupdate.com
1713,Wednesday,ftl.netflix.com
1713,Monday,ftl.netflix.com
1713,Monday,windowsupdate.com
1713,Wednesday,events.data.microsoft.com
1713,Thursday,data.microsoft.com
1713,Tuesday,google.com
1713,Tuesday,prod.ftl.netflix.com
1713,Tuesday,microsoft.com
1713,Friday,netflix.com
1714,Saturday,windowsupdate.com
1714,Saturday,prod.ftl.netflix.com
1714,Tuesday,windowsupdate.com
1714,Friday,microsoft.com
1714,Monday,api-global.netflix.com
1714,Saturday,events.data.microsoft.com
1714,Wednesday,ftl.netflix.com
1714,Wednesday,api-global.netflix.com
1714,Wednesday,events.data.microsoft.com
1715,Thursday,prod.ftl.netflix.com
1715,Tuesday,netflix.com
1715,Thursday,prod.ftl.netflix.com
1716,Friday,netflix.com
1716,Thursday,api-global.netflix.com
1716,Thursday,windowsupdate.com
1716,Wednesday,prod.ftl.netflix.com
1716,Wednesday,netflix.com
1716,Sunday,microsoft.com
1716,Friday,google.com
1716,Sunday,microsoft.com
1716,Wednesday,www.google.com
1716,Thursday,api-global.netflix.com
1716,Monday,windowsupdate.com
1716,Monday,prod.ftl.netflix.com
1716,Sunday,partner.netflix.net
1716,Thursday,prod.ftl.netflix.com
1716,Wednesday,api-global.netflix.com
1716,Monday,ftl.netflix.com
1716,Tuesday,ichnaea.netflix.com
1716,Tuesday,netflix.com
1716,Friday,api-global.netflix.com
1717,Tuesday,netflix.com
1717,Tuesday,data.microsoft.com
1717,Monday,data.microsoft.com
1717,Wednesday,microsoftonline.com
1717,Tuesday,microsoft.com
1717,Thursday,windowsupdate.com
1717,Saturday,windowsupdate.com
1717,Sunday,settings-win.data.microsoft.com
1717,Sunday,windowsupdate.com
1717,Sunday,preapp.prod.partner.netflix.net
1717,Monday,google.com
1717,Wednesday,google.com
1717,Friday,www.google.com
1717,Monday,api-global.netflix.com
1718,Tuesday,events.data.microsoft.com
1718,Thursday,events.data.microsoft.com
1718,Thursday,events.data.microsoft.com
1718,Tuesday,windowsupdate.com
1718,Thursday,microsoft.com
1720,Sunday,prod.ftl.netflix.com
1720,Saturday,netflix.com
1720,Friday,microsoft.com
1720,Saturday,microsoft.com
1720,Thursday,www.google.com
1720,Saturday,windowsupdate.com
1720,Friday,api-global.netflix.com
1720,Thursday,google.com
1720,Wednesday,netflix.com
1720,Friday,www.google.com
1720,Thursday,windowsupdate.com
1720,Thursday,microsoft.com
1720,Tuesday,prod.ftl.netflix.com
1721,Tuesday,microsoft.com
1722,Monday,netflix.com
1722,Monday,safebrowsing.googleapis.com
1722,Saturday,netflix.net
1722,Wednesday,events.data.microsoft.com
1722,Wednesday,microsoft.com
1722,Sunday,microsoftonline.com
1722,Sunday,microsoft.com
1722,Saturday,windowsupdate.com
1722,Thursday,microsoftonline.com
1722,Friday,www.google.com
1724,Monday,google.com
1724,Monday,google.com
1724,Monday,microsoft.com
1724,Saturday,google.com
1724,Saturday,www.google.com
1724,Monday,ftl.netflix.com
1724,Friday,api-global.netflix.com
1724,Sunday,events.data.microsoft.com
1724,Monday,data.microsoft.com
1724,Saturday,ctldl.windowsupdate.com
1725,Sunday,google.com
1725,Wednesday,microsoft.com
1725,Friday,prod.ftl.netflix.com
1725,Monday,ctldl.windowsupdate.com
1725,Tuesday,prod.ftl.netflix.com
1725,Friday,events.data.microsoft.com
1725,Tuesday,preapp.prod.partner.netflix.net
1725,Sunday,ftl.netflix.com
1725,Thursday,www.google.com
1725,Tuesday,netflix.com
1726,Monday,www.google.com
1726,Wednesday,prod.ftl.netflix.com
1726,Friday,prod.ftl.netflix.com
1726,Thursday,windowsupdate.com
1726,Friday,ftl.netflix.com
1726,Thursday,netflix.com
1726,Tuesday,ftl.netflix.com
1726,Thursday,google.com
1726,Friday,live.com
1726,Monday,prod.ftl.netflix.com
1726,Monday,windowsupdate.com
1726,Monday,safebrowsing.googleapis.com
1726,Thursday,ftl.netflix.com
1726,Friday,microsoft.com
1726,Friday,google.com
1726,Monday,events.data.microsoft.com
1726,Thursday,events.data.microsoft.com
1726,Wednesday,ctldl.windowsupdate.com
1726,Thursday,ftl.netflix.com
1726,Tuesday,api-global.netflix.com
1726,Monday,google.com
1727,Friday,events.data.microsoft.com
1727,Tuesday,netflix.net
1727,Wednesday,settings-win.data.microsoft.com
1727,Wednesday,www.google.com
1727,Tuesday,api-global.netflix.com
1727,Wednesday,google.com
1727,Thursday,www.google.com
1727,Saturday,api-global.netflix.com
1728,Wednesday,netflix.net
1728,Monday,www.google.com
1729,Tuesday,netflix.net
1730,Thursday,live.com
1730,Monday,netflix.net
1730,Saturday,windowsupdate.com
1730,Thursday,prod.ftl.netflix.com
1731,Thursday,microsoft.com
1731,Monday,google.com
1731,Wednesday,google.com
1731,Sunday,live.com
1731,Monday,www.google.com
1731,Friday,google.com
1731,Wednesday,google.com
1731,Thursday,windowsupdate.com
1731,Tuesday,google.com
1731,Sunday,events.data.microsoft.com
1731,Friday,events.data.microsoft.com
1731,Sunday,api-global.netflix.com
1731,Saturday,windowsupdate.com
1731,Saturday,safebrowsing.googleapis.com
1731,Monday,microsoft.com
1731,Sunday,api-global.netflix.com
1731,Tuesday,ftl.netflix.com
1731,Sunday,prod.ftl.netflix.com
1731,Friday,safebrowsing.googleapis.com
1731,Thursday,data.microsoft.com
1731,Thursday,data.microsoft.com
1731,Sunday,www.google.com
1731,Wednesday,events.data.microsoft.com
1731,Wednesday,preapp.prod.partner.netflix.net
1731,Tuesday,google.com
1731,Tuesday,api-global.netflix.com
1731,Thursday,ftl.netflix.com
1731,Sunday,netflix.com
1731,Wednesday,netflix.com
1731,Monday,microsoft.com
1731,Wednesday,www.google.com
1731,Saturday,ichnaea.netflix.com
1731,Saturday,netflix.com
1731,Thursday,data.microsoft.com
1732,Friday,events.data.microsoft.com
1732,Friday,settings-win.data.microsoft.com
1732,Tuesday,ftl.netflix.com
1732,Thursday,data.microsoft.com
1732,Wednesday,www.google.com
1732,Saturday,data.microsoft.com
1732,Friday,windowsupdate.com
1732,Saturday,google.com
1732,Sunday,prod.ftl.netflix.com
1732,Wednesday,microsoft.com
1732,Friday,events.data.microsoft.com
1732,Friday,microsoft.com
1732,Friday,microsoft.com
1732,Thursday,prod.ftl.netflix.com
1733,Monday,data.microsoft.com
1733,Wednesday,events.data.microsoft.com
1733,Tuesday,google.com
1733,Friday,api-global.netflix.com
1733,Monday,microsoft.com
1733,Tuesday,netflix.com
1733,Monday,windowsupdate.com
1733,Thursday,windowsupdate.com
1733,Wednesday,safebrowsing.googleapis.com
1733,Monday,google.com
1733,Friday,prod.ftl.netflix.com
1733,Sunday,google.com
1733,Thursday,microsoft.com
1733,Wednesday,ftl.netflix.com
1733,Thursday,data.microsoft.com
1733,Monday,netflix.net
1733,Monday,events.data.microsoft.com
1733,Monday,www.google.com
1733,Saturday,google.com
1733,Monday,www.google.com
1733,Saturday,microsoft.com
1733,Tuesday,api-global.netflix.com
1733,Friday,data.microsoft.com
1733,Friday,api-global.netflix.com
1733,Monday,data.microsoft.com
1733,Monday,data.microsoft.com
1733,Thursday,prod.ftl.netflix.com
1733,Wednesday,live.com
1733,Thursday,windowsupdate.com
1733,Thursday,windowsupdate.com
1734,Friday,ichnaea.netflix.com
1734,Thursday,ftl.netflix.com
1734,Sunday,google.com
1734,Monday,api-global.netflix.com
1734,Sunday,events.data.microsoft.com
1734,Sunday,microsoft.com
1734,Thursday,netflix.com
1735,Monday,prod.partner.netflix.net
1735,Tuesday,partner.netflix.net
1735,Wednesday,data.microsoft.com
1736,Wednesday,ftl.netflix.com
1736,Saturday,netflix.com
1736,Friday,events.data.microsoft.com
1736,Tuesday,ctldl.windowsupdate.com
1736,Monday,www.google.com
1736,Monday,events.data.microsoft.com
1736,Tuesday,live.com
1736,Saturday,events.data.microsoft.com
1738,Thursday,netflix.net
1739,Thursday,prod.ftl.netflix.com
1739,Friday,data.microsoft.com
1740,Monday,microsoftonline.com
1740,Thursday,api-global.netflix.com
1740,Thursday,prod.ftl.netflix.com
1741,Sunday,www.google.com
1741,Friday,netflix.com
1741,Friday,netflix.com
1741,Sunday,live.com
1741,Tuesday,api-global.netflix.com
1741,Wednesday,data.microsoft.com
1742,Wednesday,www.google.com
1742,Sunday,api-global.netflix.com
1742,Sunday,api-global.netflix.com
1742,Friday,netflix.net
1742,Saturday,preapp.prod.partner.netflix.net
1742,Friday,live.com
1742,Wednesday,prod.ftl.netflix.com
1742,Tuesday,google.com
1742,Tuesday,data.microsoft.com
1742,Friday,settings-win.data.microsoft.com
1742,Saturday,prod.ftl.netflix.com
1742,Wednesday,netflix.com
1742,Saturday,data.microsoft.com
1742,Thursday,ftl.netflix.com
1743,Saturday,microsoft.com
1743,Saturday,www.google.com
1743,Monday,prod.partner.netflix.net
1743,Saturday,api-global.netflix.com
1743,Sunday,www.google.com
1743,Thursday,prod.ftl.netflix.com
1744,Monday,api-global.netflix.com
1744,Tuesday,windowsupdate.com
1745,Saturday,prod.ftl.netflix.com
1745,Thursday,google.com
1745,Sunday,partner.netflix.net
1746,Monday,ctldl.windowsupdate.com
1746,Wednesday,netflix.com
1746,Wednesday,netflix.com
1746,Saturday,settings-win.data.microsoft.com
1746,Monday,ftl.netflix.com
1746,Sunday,google.com
1746,Tuesday,microsoftonline.com
1746,Thursday,google.com
1746,Monday,prod.ftl.netflix.com
1746,Thursday,events.data.microsoft.com
1746,Tuesday,prod.partner.netflix.net
1747,Wednesday,netflix.com
1747,Monday,www.google.com
1747,Thursday,prod.ftl.netflix.com
1747,Tuesday,www.google.com
1747,Monday,data.microsoft.com
1748,Monday,ftl.netflix.com
1748,Saturday,google.com
1748,Thursday,events.data.microsoft.com
1748,Friday,netflix.com
1748,Saturday,preapp.prod.partner.netflix.net
1748,Tuesday,prod.ftl.netflix.com
1748,Sunday,partner.netflix.net
1748,Tuesday,data.microsoft.com
1748,Tuesday,netflix.com
1748,Thursday,www.google.com
1748,Thursday,netflix.com
1748,Wednesday,www.google.com
1748,Wednesday,microsoft.com
1748,Tuesday,ctldl.windowsupdate.com
1748,Thursday,netflix.net
1748,Saturday,api-global.netflix.com
1748,Tuesday,windowsupdate.com
1748,Thursday,microsoftonline.com
1748,Wednesday,events.data.microsoft.com
1748,Sunday,ftl.netflix.com
1748,Monday,ichnaea.netflix.com
1748,Wednesday,www.google.com
1748,Monday,ftl.netflix.com
1749,Tuesday,data.microsoft.com
1749,Wednesday,microsoft.com
1750,Tuesday,netflix.com
1750,Friday,microsoft.com
1750,Friday,live.com
1750,Thursday,windowsupdate.com
1750,Friday,google.com
1750,Monday,safebrowsing.googleapis.com
1751,Friday,prod.partner.netflix.net
1751,Monday,microsoft.com
1751,Tuesday,google.com
1751,Monday,netflix.com
1751,Friday,api-global.netflix.com
1751,Monday,ftl.netflix.com
1751,Monday,windowsupdate.com
1752,Friday,prod.partner.netflix.net
1752,Friday,api-global.netflix.com
1752,Monday,data.microsoft.com
1752,Thursday,microsoft.com
1752,Thursday,netflix.com
1752,Tuesday,events.data.microsoft.com
1752,Friday,events.data.microsoft.com
1752,Wednesday,windowsupdate.com
1752,Thursday,google.com
1752,Saturday,api-global.netflix.com
1752,Thursday,windowsupdate.com
1752,Sunday,microsoftonline.com
1752,Friday,prod.partner.netflix.net
1752,Thursday,www.google.com
1752,Sunday,live.com
1753,Monday,microsoft.com
1753,Tuesday,windowsupdate.com
1753,Wednesday,microsoft.com
1754,Friday,netflix.net
1754,Saturday,google.com
1754,Saturday,api-global.netflix.com
1754,Wednesday,microsoft.com
1754,Monday,data.microsoft.com
1754,Wednesday,events.data.microsoft.com
1754,Thursday,netflix.com
1754,Monday,windowsupdate.com
1754,Monday,google.com
1754,Monday,preapp.prod.partner.netflix.net
1754,Thursday,prod.ftl.netflix.com
1754,Friday,prod.ftl.netflix.com
1754,Saturday,data.microsoft.com
1754,Tuesday,prod.ftl.netflix.com
1754,Wednesday,prod.ftl.netflix.com
1754,Tuesday,netflix.com
1754,Saturday,www.google.com
1754,Thursday,microsoft.com
1754,Sunday,microsoft.com
1755,Sunday,netflix.net
1755,Monday,events.data.microsoft.com
1755,Tuesday,api-global.netflix.com
1755,Saturday,ftl.netflix.com
1755,Saturday,netflix.com
1755,Friday,preapp.prod.partner.netflix.net
1755,Wednesday,windowsupdate.com
1755,Sunday,google.com
1755,Wednesday,netflix.com
1756,Sunday,windowsupdate.com
1756,Saturday,microsoft.com
1756,Monday,netflix.com
1756,Saturday,netflix.net
1756,Monday,safebrowsing.googleapis.com
1756,Tuesday,data.microsoft.com
1756,Wednesday,api-global.netflix.com
1756,Thursday,api-global.netflix.com
1756,Tuesday,prod.ftl.netflix.com
1756,Monday,www.google.com
1756,Friday,ftl.netflix.com
1756,Sunday,google.com
1756,Tuesday,api-global.netflix.com
1756,Saturday,microsoft.com
1756,Wednesday,data.microsoft.com
1756,Sunday,api-global.netflix.com
1756,Wednesday,netflix.com
1756,Saturday,netflix.com
1756,Monday,events.data.microsoft.com
1757,Wednesday,api-global.netflix.com
1758,Friday,prod.partner.netflix.net
1758,Saturday,www.google.com
1758,Monday,events.data.microsoft.com
1758,Tuesday,safebrowsing.googleapis.com
1758,Wednesday,prod.partner.netflix.net
1758,Monday,ichnaea.netflix.com
1758,Wednesday,google.com
1758,Tuesday,google.com
1758,Friday,data.microsoft.com
1758,Thursday,settings-win.data.microsoft.com
1758,Sunday,events.data.microsoft.com
1758,Sunday,api-global.netflix.com
1758,Saturday,data.microsoft.com
1758,Thursday,microsoftonline.com
1758,Monday,data.microsoft.com
1758,Monday,events.data.microsoft.com
1758,Thursday,microsoft.com
1758,Tuesday,google.com
1758,Monday,prod.partner.netflix.net
1758,Friday,netflix.com
1758,Wednesday,data.microsoft.com
1758,Wednesday,netflix.com
1759,Monday,ctldl.windowsupdate.com
1759,Sunday,data.microsoft.com
1759,Sunday,www.google.com
1759,Friday,api-global.netflix.com
1760,Thursday,events.data.microsoft.com
1760,Thursday,ftl.netflix.com
1760,Wednesday,windowsupdate.com
1760,Thursday,live.com
1760,Thursday,ftl.netflix.com
1760,Wednesday,api-global.netflix.com
1760,Tuesday,events.data.microsoft.com
1760,Monday,prod.ftl.netflix.com
1760,Wednesday,settings-win.data.microsoft.com
1761,Friday,microsoft.com
1762,Sunday,www.google.com
1762,Monday,www.google.com
1762,Tuesday,data.microsoft.com
1762,Wednesday,netflix.com
1762,Wednesday,events.data.microsoft.com
1762,Tuesday,microsoftonline.com
1762,Tuesday,prod.ftl.netflix.com
1762,Wednesday,live.com
1762,Wednesday,preapp.prod.partner.netflix.net
1763,Tuesday,ichnaea.netflix.com
1763,Friday,netflix.net
1763,Wednesday,events.data.microsoft.com
1763,Thursday,events.data.microsoft.com
1763,Wednesday,windowsupdate.com
1763,Saturday,events.data.microsoft.com
1763,Monday,data.microsoft.com
1763,Thursday,events.data.microsoft.com
1764,Saturday,events.data.microsoft.com
1764,Wednesday,events.data.microsoft.com
1764,Friday,prod.ftl.netflix.com
1764,Tuesday,windowsupdate.com
1764,Saturday,microsoftonline.com
1764,Wednesday,data.microsoft.com
1764,Monday,ctldl.windowsupdate.com
1764,Thursday,partner.netflix.net
1764,Wednesday,google.com
1765,Thursday,www.google.com
1765,Tuesday,microsoft.com
1765,Friday,netflix.com
1765,Tuesday,live.com
1765,Monday,safebrowsing.googleapis.com
1765,Wednesday,events.data.microsoft.com
1765,Tuesday,settings-win.data.microsoft.com
1765,Friday,microsoft.com
1765,Tuesday,data.microsoft.com
1765,Sunday,partner.netflix.net
1765,Friday,prod.ftl.netflix.com
1765,Thursday,google.com
1765,Friday,microsoft.com
1765,Thursday,ftl.netflix.com
1765,Monday,live.com
1765,Wednesday,api-global.netflix.com
1765,Friday,api-global.netflix.com
1765,Friday,netflix.com
1765,Saturday,www.google.com
1765,Friday,netflix.net
1765,Saturday,google.com
1765,Friday,prod.ftl.netflix.com
1765,Monday,ftl.netflix.com
1765,Tuesday,www.google.com
1765,Thursday,prod.ftl.netflix.com
1765,Monday,windowsupdate.com
1766,Sunday,ftl.netflix.com
1766,Wednesday,events.data.microsoft.com
1766,Tuesday,windowsupdate.com
1766,Monday,windowsupdate.com
1766,Tuesday,windowsupdate.com
1766,Saturday,data.microsoft.com
1766,Wednesday,api-global.netflix.com
1766,Friday,data.microsoft.com
1766,Friday,prod.ftl.netflix.com
1766,Thursday,safebrowsing.googleapis.com
1766,Sunday,ichnaea.netflix.com
